age,income,loan_amount,loan_tenure_months,employment_years,num_credit_lines,existing_debts,missed_payments,credit_score,debt_to_income_ratio,loan_to_income_ratio,payment_history_score,education,employment_type,creditworthy
50,69423.29,12482.06,12,0.9,4,9476.68,2,677,0.1365,0.1798,84,Master,Self-Employed,1
45,63344.18,9698.22,12,1.5,2,0.0,4,740,0.0,0.1531,68,Bachelor,Salaried,1
59,90399.63,13042.13,48,0.9,3,15263.27,0,671,0.1688,0.1443,100,Bachelor,Salaried,1
40,32113.58,14071.3,48,15.3,5,6340.24,0,565,0.1974,0.4382,100,High School,Self-Employed,1
25,60289.35,16220.12,60,2.6,6,11266.89,2,684,0.1869,0.269,84,Bachelor,Salaried,1
21,15000.0,1000.0,60,2.1,7,13261.69,1,740,0.8841,0.0667,92,Bachelor,Self-Employed,0
50,15000.0,14931.99,60,0.1,4,0.0,0,578,0.0,0.9954,100,High School,Salaried,1
69,53203.24,8808.63,12,0.8,7,10272.99,0,714,0.1931,0.1656,100,Master,Business,1
23,66954.35,6360.5,36,2.7,3,6737.12,2,670,0.1006,0.095,84,High School,Business,1
65,90874.69,18354.05,60,0.4,7,0.0,1,658,0.0,0.202,92,Bachelor,Salaried,1
34,108235.42,23734.6,60,3.6,4,2337.36,1,599,0.0216,0.2193,92,Bachelor,Self-Employed,1
50,84036.93,17512.03,12,3.0,8,5726.96,2,632,0.0681,0.2084,84,PhD,Salaried,1
24,70997.65,7851.59,12,7.3,9,12228.26,0,685,0.1722,0.1106,100,High School,Salaried,1
38,58519.23,3391.95,12,5.4,7,7118.81,0,616,0.1216,0.058,100,Bachelor,Salaried,1
57,21312.98,1000.0,36,3.0,8,8740.61,5,572,0.4101,0.0469,60,Bachelor,Self-Employed,0
45,51787.19,13460.13,60,1.3,8,6219.36,1,568,0.1201,0.2599,92,High School,Salaried,1
68,83388.29,16632.13,24,6.5,2,13439.52,1,672,0.1612,0.1995,92,Bachelor,Business,1
21,74762.2,11185.09,24,6.2,9,10605.16,1,689,0.1418,0.1496,92,High School,Salaried,1
66,26700.65,19469.97,60,0.8,6,8814.28,2,645,0.3301,0.7292,84,High School,Salaried,1
35,68508.56,1438.48,60,12.3,4,2284.33,0,795,0.0333,0.021,100,High School,Salaried,1
29,66624.64,10630.09,60,0.3,5,8599.2,1,514,0.1291,0.1595,92,Master,Self-Employed,1
35,62697.58,9997.59,60,0.3,5,21909.36,3,680,0.3494,0.1595,76,High School,Salaried,1
69,54387.18,11119.13,36,1.0,7,11976.34,2,503,0.2202,0.2044,84,Bachelor,Salaried,1
44,69642.85,21343.45,24,12.0,9,4303.29,2,642,0.0618,0.3065,84,High School,Salaried,1
24,70340.89,11161.26,48,3.7,7,17262.3,1,670,0.2454,0.1587,92,High School,Salaried,1
32,40887.91,9641.66,24,7.8,9,4083.03,0,636,0.0999,0.2358,100,High School,Salaried,1
57,65010.31,4506.45,24,1.3,4,11571.52,1,494,0.178,0.0693,92,Bachelor,Salaried,1
57,50833.31,22628.64,12,3.4,4,7769.0,3,642,0.1528,0.4451,76,High School,Salaried,1
63,22280.85,1000.0,60,2.2,6,8910.65,0,650,0.3999,0.0449,100,High School,Salaried,1
26,42644.65,7576.0,60,8.8,8,9094.15,3,722,0.2132,0.1777,76,Master,Salaried,1
59,20598.83,25551.5,60,0.1,9,6762.16,0,536,0.3283,1.2404,100,Bachelor,Self-Employed,1
66,76562.06,15745.95,12,1.4,1,6053.3,3,765,0.0791,0.2057,76,High School,Salaried,1
44,62829.57,11838.59,36,0.8,1,1415.83,1,449,0.0225,0.1884,92,Bachelor,Salaried,1
31,47179.21,12173.54,36,9.8,8,2374.9,1,546,0.0503,0.258,92,High School,Business,1
33,86251.47,4428.98,48,3.2,7,9669.82,4,664,0.1121,0.0513,68,Bachelor,Self-Employed,1
54,56495.8,11451.78,36,2.6,9,4586.43,3,675,0.0812,0.2027,76,Bachelor,Unemployed,1
45,23513.1,9201.07,36,3.0,3,3449.95,1,771,0.1467,0.3913,92,High School,Salaried,1
27,45331.47,13437.03,60,17.9,5,22136.62,1,665,0.4883,0.2964,92,High School,Business,1
24,90922.79,1000.0,24,9.5,3,20446.73,0,642,0.2249,0.011,100,Bachelor,Self-Employed,1
28,40271.54,15182.82,36,6.1,5,10904.12,0,686,0.2708,0.377,100,Master,Business,1
40,61054.87,20133.04,36,1.7,1,11607.56,0,463,0.1901,0.3297,100,High School,Unemployed,1
49,71365.29,10369.41,12,0.9,4,3937.92,0,569,0.0552,0.1453,100,High School,Salaried,1
65,67978.87,17176.79,48,12.7,6,2073.8,1,556,0.0305,0.2527,92,Bachelor,Salaried,1
66,108888.12,14482.77,12,2.8,2,6298.32,0,726,0.0578,0.133,100,Bachelor,Self-Employed,1
30,29121.33,7138.08,60,1.6,7,8001.48,4,754,0.2748,0.2451,68,High School,Salaried,1
63,31317.81,3531.79,24,3.2,8,11565.39,0,799,0.3693,0.1128,100,High School,Business,1
54,29485.4,4652.89,48,12.5,1,0.0,2,696,0.0,0.1578,84,High School,Salaried,1
46,48489.79,14343.14,12,2.4,4,18736.24,1,721,0.3864,0.2958,92,High School,Business,1
61,79186.3,11550.84,36,4.1,4,9240.12,1,658,0.1167,0.1459,92,Bachelor,Salaried,1
69,32301.84,22200.74,36,8.1,5,246.52,2,610,0.0076,0.6873,84,High School,Salaried,1
23,79493.93,18326.96,48,2.8,4,8787.37,2,564,0.1105,0.2305,84,Bachelor,Unemployed,1
26,55772.79,18310.28,36,1.3,9,3487.75,3,556,0.0625,0.3283,76,PhD,Salaried,1
25,30602.07,14104.65,12,26.0,7,3137.3,1,540,0.1025,0.4609,92,Bachelor,Salaried,1
25,16469.86,4302.41,12,15.7,2,2687.99,1,708,0.1632,0.2612,92,Bachelor,Salaried,1
67,21393.45,14602.71,36,9.3,1,6717.57,2,617,0.314,0.6825,84,Bachelor,Business,1
43,40351.23,12510.83,36,5.8,9,18513.58,0,592,0.4588,0.31,100,Bachelor,Self-Employed,1
69,51278.67,2892.95,60,1.7,1,8463.33,1,488,0.165,0.0564,92,Master,Business,1
29,84613.39,21679.59,24,12.2,6,11469.45,0,577,0.1355,0.2562,100,Bachelor,Salaried,1
55,72579.94,20818.31,48,1.6,2,12692.57,0,627,0.1749,0.2868,100,Bachelor,Salaried,1
40,36543.29,2846.81,12,8.1,4,7276.22,0,527,0.1991,0.0779,100,High School,Salaried,1
69,63990.64,6897.64,48,12.5,6,2194.9,1,850,0.0343,0.1078,92,Bachelor,Salaried,1
62,91334.02,7600.4,60,4.6,5,6.29,2,543,0.0001,0.0832,84,Bachelor,Salaried,1
55,96226.18,16878.81,12,8.1,6,6062.74,0,742,0.063,0.1754,100,High School,Self-Employed,1
38,48083.07,15957.8,60,7.8,3,13719.68,2,640,0.2853,0.3319,84,Bachelor,Salaried,1
37,76082.35,12355.26,60,1.1,5,12676.96,1,605,0.1666,0.1624,92,Bachelor,Salaried,1
44,85579.02,14190.86,36,5.5,2,9281.9,1,630,0.1085,0.1658,92,Bachelor,Salaried,1
23,21844.42,1698.94,48,0.5,7,9944.39,1,651,0.4552,0.0778,92,PhD,Salaried,0
52,43727.04,15050.89,48,3.5,3,7315.88,2,668,0.1673,0.3442,84,High School,Salaried,1
55,103840.41,11192.92,36,0.9,1,5592.59,0,571,0.0539,0.1078,100,High School,Salaried,1
58,48377.21,6567.65,48,2.7,8,4309.08,0,695,0.0891,0.1358,100,Master,Salaried,1
33,15000.0,1000.0,36,8.9,8,642.75,3,628,0.0428,0.0667,76,PhD,Business,1
67,52338.84,12215.69,12,21.8,3,16985.63,0,543,0.3245,0.2334,100,Bachelor,Salaried,1
45,79741.76,14855.68,60,1.9,7,8855.6,1,616,0.1111,0.1863,92,High School,Business,1
29,55143.23,1000.0,60,3.8,9,5787.67,0,764,0.105,0.0181,100,Bachelor,Salaried,1
24,70738.01,12147.89,48,3.6,8,17105.83,5,668,0.2418,0.1717,60,High School,Self-Employed,1
34,75640.88,12977.92,24,15.4,3,18059.91,4,650,0.2388,0.1716,68,Master,Salaried,1
57,47191.38,7566.16,60,3.3,2,21725.79,1,618,0.4604,0.1603,92,Master,Self-Employed,1
54,43573.35,15038.71,36,6.0,7,6758.36,1,624,0.1551,0.3451,92,High School,Salaried,1
31,58375.7,10938.7,24,12.7,7,8526.15,1,668,0.1461,0.1874,92,Master,Salaried,1
61,58911.14,14265.37,24,2.3,9,11254.78,0,629,0.191,0.2421,100,Bachelor,Business,1
23,56189.69,16273.98,60,11.6,5,16310.93,0,686,0.2903,0.2896,100,PhD,Self-Employed,1
48,57093.44,16278.46,60,12.5,4,8310.12,0,676,0.1456,0.2851,100,PhD,Salaried,1
49,38531.99,20134.56,60,13.3,8,3083.23,1,555,0.08,0.5225,92,High School,Salaried,1
29,71506.31,14706.6,36,1.6,4,4233.1,0,692,0.0592,0.2057,100,High School,Salaried,1
23,68183.1,8183.67,24,2.6,4,13887.16,0,574,0.2037,0.12,100,Bachelor,Self-Employed,1
45,25607.82,6817.68,48,10.2,2,11105.18,1,570,0.4336,0.2662,92,PhD,Self-Employed,1
54,46438.43,3493.53,36,2.2,1,7135.45,1,648,0.1537,0.0752,92,PhD,Salaried,1
32,57047.76,13209.44,12,4.6,4,6806.6,0,671,0.1193,0.2315,100,Bachelor,Salaried,1
62,43245.11,22570.49,60,0.6,7,7135.67,1,699,0.165,0.5219,92,High School,Salaried,1
29,69022.18,9132.38,24,0.3,9,14195.2,1,477,0.2057,0.1323,92,High School,Salaried,1
35,53528.58,15596.87,36,2.7,9,4055.24,2,713,0.0758,0.2914,84,Master,Salaried,1
60,58719.6,5981.76,12,4.3,1,1932.94,0,683,0.0329,0.1019,100,Bachelor,Self-Employed,1
45,46184.4,13558.44,36,2.5,5,17084.04,0,592,0.3699,0.2936,100,Bachelor,Self-Employed,1
25,15000.0,22074.78,36,4.3,7,8125.27,1,631,0.5416,1.4716,92,Bachelor,Salaried,0
31,15000.0,17489.98,48,3.6,7,7603.36,1,666,0.5069,1.1659,92,Master,Business,0
54,67971.41,1000.0,48,5.8,6,11354.96,0,371,0.1671,0.0147,100,Master,Salaried,1
44,60872.07,16565.56,36,5.2,4,3055.45,0,550,0.0502,0.2721,100,Bachelor,Self-Employed,1
35,64650.57,16929.81,12,2.8,3,11752.48,1,743,0.1818,0.2619,92,High School,Unemployed,1
58,57958.4,13387.9,24,2.8,9,6086.36,1,602,0.105,0.231,92,Bachelor,Salaried,1
28,59720.48,17340.18,24,0.8,4,13628.36,1,643,0.2282,0.2904,92,Master,Salaried,1
25,76318.51,5331.98,60,3.6,8,331.33,3,641,0.0043,0.0699,76,Bachelor,Salaried,1
68,64781.63,12506.11,60,4.4,1,10253.33,0,707,0.1583,0.193,100,High School,Business,1
46,77900.01,20881.39,24,3.2,7,6843.84,2,617,0.0879,0.2681,84,High School,Salaried,1
38,58772.16,20159.6,36,2.0,6,4476.78,0,624,0.0762,0.343,100,High School,Self-Employed,1
26,48391.6,16384.36,36,6.4,1,11856.72,2,665,0.245,0.3386,84,High School,Salaried,1
57,59272.46,4936.04,48,0.4,4,7258.39,2,718,0.1225,0.0833,84,Bachelor,Salaried,1
68,36604.09,3676.29,48,12.3,5,10330.06,1,743,0.2822,0.1004,92,High School,Salaried,1
33,46643.37,12916.35,60,0.1,8,14328.56,2,624,0.3072,0.2769,84,Bachelor,Salaried,1
48,58906.57,13446.19,24,16.4,4,11957.48,0,611,0.203,0.2283,100,High School,Business,1
25,58615.0,11197.03,36,3.1,3,2598.14,0,638,0.0443,0.191,100,High School,Business,1
33,52658.78,5561.72,24,2.7,2,5291.27,2,757,0.1005,0.1056,84,Bachelor,Salaried,1
37,24459.94,15495.69,12,1.5,4,10296.46,1,712,0.4209,0.6335,92,Bachelor,Salaried,1
60,69001.01,12881.32,24,0.1,4,11969.38,0,612,0.1735,0.1867,100,High School,Salaried,1
65,73353.02,14318.59,12,1.6,5,6045.22,0,521,0.0824,0.1952,100,Master,Self-Employed,1
52,91161.19,16747.47,48,0.6,7,8989.27,0,739,0.0986,0.1837,100,High School,Salaried,1
49,64719.07,9810.8,48,5.4,9,8957.94,4,748,0.1384,0.1516,68,Bachelor,Self-Employed,1
23,55032.16,8089.93,60,1.9,2,9654.5,2,561,0.1754,0.147,84,Bachelor,Salaried,1
60,32713.35,20860.52,24,7.3,5,2105.26,0,614,0.0644,0.6377,100,Master,Self-Employed,1
54,87824.39,5941.13,24,1.2,9,924.84,1,720,0.0105,0.0676,92,Bachelor,Business,1
60,60452.33,8246.61,12,11.5,3,0.0,0,681,0.0,0.1364,100,Bachelor,Salaried,1
47,59254.21,21873.98,48,3.7,1,8527.81,2,490,0.1439,0.3691,84,Bachelor,Business,1
33,49410.76,7623.81,12,0.6,2,1179.05,1,560,0.0239,0.1543,92,Bachelor,Business,1
65,48004.67,11211.06,48,2.6,6,18683.63,1,697,0.3892,0.2335,92,Master,Self-Employed,1
53,70141.87,8704.24,12,1.2,5,11270.58,3,670,0.1607,0.1241,76,High School,Salaried,1
26,32528.31,1000.0,48,1.1,1,2090.67,2,703,0.0643,0.0307,84,Master,Salaried,1
44,90759.5,11013.54,12,3.5,1,13675.65,2,712,0.1507,0.1213,84,High School,Business,1
39,85965.58,3915.03,48,5.6,4,13687.49,0,669,0.1592,0.0455,100,PhD,Self-Employed,1
36,47210.65,14036.64,12,12.1,4,14093.62,2,684,0.2985,0.2973,84,Bachelor,Business,1
60,35994.98,20845.11,24,3.5,6,3959.64,0,604,0.11,0.5791,100,Master,Self-Employed,1
48,15000.0,1000.0,60,16.9,6,11580.27,2,659,0.772,0.0667,84,Bachelor,Salaried,0
53,27468.89,8744.66,12,14.2,6,14178.34,0,675,0.5161,0.3183,100,High School,Unemployed,1
68,71058.05,15618.59,60,10.0,1,15854.29,0,786,0.2231,0.2198,100,High School,Salaried,1
61,61937.52,1000.0,24,3.5,9,381.29,0,584,0.0062,0.0161,100,Master,Business,1
33,65860.38,22690.12,24,0.8,7,6911.83,4,708,0.1049,0.3445,68,Bachelor,Salaried,1
63,15000.0,15039.14,48,1.2,7,3779.95,3,641,0.252,1.0025,76,Bachelor,Salaried,0
65,46292.06,20665.7,60,5.2,7,17320.62,2,710,0.3742,0.4464,84,High School,Salaried,1
45,85080.0,7488.42,36,2.7,2,10455.29,0,640,0.1229,0.088,100,PhD,Business,1
62,52887.4,8453.43,48,0.8,2,12456.24,3,744,0.2355,0.1598,76,High School,Business,1
56,27009.52,10712.51,60,3.3,6,10381.78,0,591,0.3844,0.3966,100,High School,Business,1
47,52544.75,29105.67,12,0.1,7,9876.43,2,661,0.188,0.5539,84,PhD,Salaried,1
58,38037.62,22544.84,12,6.6,3,3683.56,2,685,0.0968,0.5927,84,Master,Salaried,1
27,62340.94,13058.78,24,0.4,4,5767.45,1,595,0.0925,0.2095,92,High School,Self-Employed,1
25,55452.0,14035.21,36,5.0,3,8357.58,3,674,0.1507,0.2531,76,Master,Salaried,1
63,66952.53,17079.23,12,7.9,7,4757.07,3,731,0.0711,0.2551,76,High School,Business,1
65,28205.68,31132.44,60,0.7,7,3834.14,1,645,0.1359,1.1037,92,High School,Business,1
51,45128.24,15061.76,60,3.7,4,6971.61,1,710,0.1545,0.3337,92,Master,Salaried,1
43,78989.56,12367.68,12,7.5,7,4974.28,3,596,0.063,0.1566,76,Master,Self-Employed,1
62,25205.84,9291.21,60,1.5,5,8249.09,1,562,0.3273,0.3686,92,High School,Business,1
30,32931.54,13879.32,60,0.9,1,5785.65,1,706,0.1757,0.4214,92,High School,Business,1
52,59384.54,7303.83,24,2.1,4,4575.71,0,605,0.0771,0.123,100,High School,Self-Employed,1
63,61308.06,15968.74,36,4.0,7,3361.88,1,516,0.0548,0.2605,92,Master,Business,1
50,44245.3,1000.0,24,4.3,2,8030.48,4,589,0.1815,0.0226,68,PhD,Salaried,1
59,48874.48,9916.0,36,0.7,2,12441.49,2,758,0.2546,0.2029,84,High School,Salaried,1
51,66730.96,17877.06,60,3.1,1,11254.36,2,735,0.1687,0.2679,84,Master,Salaried,1
38,73691.97,14952.99,36,1.6,2,365.45,2,560,0.005,0.2029,84,High School,Salaried,1
56,31477.12,8299.0,60,9.2,8,12298.75,0,533,0.3907,0.2636,100,Bachelor,Salaried,1
22,63015.03,10143.8,60,1.9,8,11219.05,2,617,0.178,0.161,84,High School,Salaried,1
34,88264.35,20282.68,24,9.1,8,12436.37,2,733,0.1409,0.2298,84,Bachelor,Business,1
33,52450.37,2316.79,24,2.8,1,13418.06,1,634,0.2558,0.0442,92,High School,Self-Employed,1
49,31243.54,2363.25,48,6.5,1,4361.73,0,635,0.1396,0.0756,100,PhD,Salaried,1
32,30225.98,4562.93,12,3.6,4,6500.99,0,601,0.2151,0.151,100,High School,Salaried,1
59,51463.78,11914.58,48,4.9,6,16952.32,2,628,0.3294,0.2315,84,Bachelor,Salaried,1
22,77788.64,1146.1,48,2.5,8,16655.2,1,718,0.2141,0.0147,92,Master,Salaried,1
52,54103.37,19624.01,36,7.3,2,7617.06,2,657,0.1408,0.3627,84,Bachelor,Salaried,1
33,59163.1,4605.66,60,2.8,3,11015.56,2,634,0.1862,0.0778,84,High School,Business,1
66,33080.48,13794.84,60,3.1,6,11453.0,0,702,0.3462,0.417,100,Bachelor,Self-Employed,1
47,76628.59,7367.42,60,3.6,4,16788.22,0,656,0.2191,0.0961,100,Master,Self-Employed,1
69,29795.51,11476.02,12,8.9,2,9726.4,2,726,0.3264,0.3851,84,Bachelor,Salaried,1
61,43901.08,1000.0,36,5.4,7,1938.57,0,596,0.0442,0.0228,100,High School,Salaried,1
37,68858.13,20010.53,36,2.1,4,5619.97,1,672,0.0816,0.2906,92,Bachelor,Salaried,1
60,15000.0,4308.02,60,5.5,8,23667.68,0,721,1.5777,0.2872,100,PhD,Self-Employed,0
51,58827.15,3470.27,48,5.1,8,1706.89,2,774,0.029,0.059,84,High School,Self-Employed,1
54,32140.38,31032.07,12,13.4,7,8251.4,2,563,0.2567,0.9655,84,Bachelor,Salaried,1
44,55364.09,16434.46,48,9.2,9,19567.67,4,636,0.3534,0.2968,68,Bachelor,Business,1
65,47254.78,19699.33,24,5.2,4,4001.28,1,545,0.0847,0.4169,92,High School,Salaried,1
55,101328.37,15671.13,36,2.1,7,0.0,0,572,0.0,0.1547,100,Bachelor,Salaried,1
68,46351.33,8380.16,36,7.6,1,0.0,1,651,0.0,0.1808,92,PhD,Self-Employed,1
26,95538.33,1545.2,48,4.3,4,4028.93,1,488,0.0422,0.0162,92,High School,Salaried,1
39,67912.95,9609.44,12,21.1,2,0.0,3,684,0.0,0.1415,76,Master,Self-Employed,1
50,37367.9,4174.73,36,1.4,9,13185.84,2,695,0.3529,0.1117,84,Master,Salaried,1
27,62277.84,4655.08,48,0.4,5,9340.72,2,644,0.15,0.0747,84,High School,Salaried,1
30,48302.99,1000.0,12,0.4,3,0.0,1,583,0.0,0.0207,92,High School,Salaried,1
61,60327.46,12915.81,48,5.1,4,23.25,1,630,0.0004,0.2141,92,Master,Salaried,1
52,39294.4,24587.3,12,14.0,6,14200.7,0,819,0.3614,0.6257,100,Master,Salaried,1
54,92183.91,16465.09,60,0.0,1,8965.8,1,608,0.0973,0.1786,92,High School,Self-Employed,1
48,75358.76,11153.68,12,6.5,7,15168.16,3,587,0.2013,0.148,76,High School,Salaried,1
35,55699.19,11675.43,24,5.4,8,13595.05,1,465,0.2441,0.2096,92,Bachelor,Salaried,1
50,93040.52,1000.0,60,6.6,7,2247.4,1,734,0.0242,0.0107,92,Bachelor,Self-Employed,1
57,56634.14,8609.32,48,2.2,7,12409.84,0,551,0.2191,0.152,100,Bachelor,Business,1
49,79147.75,1000.0,60,8.6,9,10814.26,2,657,0.1366,0.0126,84,PhD,Business,1
42,55842.61,13075.3,60,0.2,4,0.0,0,819,0.0,0.2341,100,Bachelor,Business,1
24,63665.53,9920.19,48,7.0,7,1190.11,1,680,0.0187,0.1558,92,Master,Self-Employed,1
40,53208.35,5045.56,48,1.6,9,20188.35,0,679,0.3794,0.0948,100,Bachelor,Salaried,1
52,57096.63,12895.17,24,3.2,5,3361.8,1,624,0.0589,0.2258,92,High School,Self-Employed,1
56,58751.7,12826.23,48,8.6,2,10057.61,2,675,0.1712,0.2183,84,Master,Salaried,1
24,40265.9,24148.99,36,1.6,5,7046.75,0,656,0.175,0.5997,100,Bachelor,Salaried,1
47,46176.49,17491.34,36,1.0,4,8918.62,0,693,0.1931,0.3788,100,High School,Salaried,1
37,50231.39,13735.78,24,5.7,8,7377.51,0,457,0.1469,0.2734,100,High School,Salaried,1
32,60053.64,4419.88,12,3.8,5,12825.94,0,680,0.2136,0.0736,100,Bachelor,Self-Employed,1
42,54327.26,3412.49,12,3.6,9,12694.95,0,685,0.2337,0.0628,100,Bachelor,Self-Employed,1
37,80806.72,16790.78,36,1.5,9,8589.62,1,850,0.1063,0.2078,92,PhD,Salaried,1
30,73636.6,10399.45,48,0.2,3,3477.63,1,650,0.0472,0.1412,92,Master,Business,1
21,50680.79,13994.92,24,2.6,6,5156.06,0,668,0.1017,0.2761,100,High School,Self-Employed,1
42,85399.25,19824.0,12,0.6,6,120.4,1,682,0.0014,0.2321,92,Master,Salaried,1
46,96206.45,1000.0,12,11.8,4,6327.85,1,684,0.0658,0.0104,92,High School,Unemployed,1
38,15000.0,23176.28,60,0.2,3,0.0,0,551,0.0,1.545,100,High School,Salaried,1
34,75510.38,19755.05,36,2.8,1,9094.24,1,715,0.1204,0.2616,92,High School,Business,1
67,39754.35,1000.0,48,0.3,7,9479.99,2,577,0.2385,0.0252,84,Bachelor,Salaried,1
49,72616.46,30824.74,24,0.5,5,13026.26,1,683,0.1794,0.4245,92,High School,Self-Employed,1
32,82241.23,14571.01,12,5.4,7,1899.57,0,581,0.0231,0.1772,100,Bachelor,Unemployed,1
56,35706.16,8171.69,60,5.2,1,2239.02,0,632,0.0627,0.2289,100,High School,Salaried,1
55,15000.0,16152.5,36,0.2,8,15623.51,3,612,1.0415,1.0768,76,Bachelor,Salaried,0
32,73379.55,4180.2,36,0.0,3,1156.35,0,630,0.0158,0.057,100,PhD,Salaried,1
27,57978.85,16369.03,24,0.4,7,18256.08,4,643,0.3149,0.2823,68,PhD,Salaried,1
49,18294.35,5652.03,12,7.2,3,3380.51,0,680,0.1848,0.3089,100,Bachelor,Business,1
31,110650.42,28162.88,24,4.4,3,3415.46,0,642,0.0309,0.2545,100,Bachelor,Salaried,1
53,68737.23,12480.8,24,0.2,9,12214.05,3,720,0.1777,0.1816,76,Master,Salaried,1
26,69742.2,17198.58,60,3.3,2,10746.96,0,607,0.1541,0.2466,100,Master,Business,1
67,85047.99,5711.48,36,6.2,4,16207.68,2,684,0.1906,0.0672,84,Master,Salaried,1
35,42221.87,18531.97,48,10.2,6,0.0,2,583,0.0,0.4389,84,High School,Business,1
52,57869.99,11899.36,36,13.6,3,10668.18,2,793,0.1843,0.2056,84,Bachelor,Salaried,1
31,25974.92,1000.0,36,2.0,7,7770.13,1,685,0.2991,0.0385,92,Bachelor,Salaried,1
43,41625.13,10089.9,60,0.7,7,2616.36,1,594,0.0629,0.2424,92,Bachelor,Salaried,1
46,63484.52,27448.89,48,1.4,5,17407.36,2,789,0.2742,0.4324,84,Bachelor,Unemployed,1
54,18363.74,18871.82,12,7.5,3,9176.75,0,691,0.4997,1.0276,100,Master,Salaried,1
66,41001.63,8968.2,48,17.8,2,7685.75,2,595,0.1874,0.2187,84,Master,Salaried,1
54,34585.45,1000.0,12,3.1,4,10270.03,0,640,0.2969,0.0289,100,High School,Salaried,1
49,58126.03,5340.07,48,1.8,4,0.0,2,559,0.0,0.0919,84,High School,Self-Employed,1
24,67643.43,1000.0,24,2.8,8,1756.97,2,559,0.026,0.0148,84,Bachelor,Salaried,1
37,71327.36,1000.0,48,1.8,8,6336.89,1,747,0.0888,0.014,92,High School,Self-Employed,1
55,76973.97,18284.73,60,1.5,5,9582.01,0,578,0.1245,0.2375,100,High School,Salaried,1
33,85186.57,12499.1,12,4.5,6,14373.17,0,543,0.1687,0.1467,100,Master,Salaried,1
61,68359.4,26360.87,36,0.1,8,3575.39,2,701,0.0523,0.3856,84,Bachelor,Salaried,1
59,96521.39,4018.86,60,1.5,1,2433.54,0,783,0.0252,0.0416,100,Master,Salaried,1
35,57629.06,11981.75,12,5.4,5,10507.13,0,743,0.1823,0.2079,100,Master,Unemployed,1
49,51186.93,1000.0,12,0.2,4,7320.51,1,833,0.143,0.0195,92,Master,Salaried,1
49,68360.76,7241.01,36,0.4,4,0.0,1,844,0.0,0.1059,92,High School,Business,1
31,50238.95,10223.12,24,1.7,2,3408.12,1,578,0.0678,0.2035,92,High School,Salaried,1
52,95756.42,9002.77,60,10.5,1,7091.16,1,625,0.0741,0.094,92,High School,Business,1
22,79881.64,12428.33,36,7.2,6,7228.98,2,524,0.0905,0.1556,84,High School,Salaried,1
67,71506.12,19772.88,36,0.1,7,8449.29,1,557,0.1182,0.2765,92,Bachelor,Unemployed,1
34,57891.23,18931.34,24,3.5,5,1498.4,0,736,0.0259,0.327,100,Master,Salaried,1
40,46035.5,5845.32,60,1.6,8,7344.93,0,672,0.1595,0.127,100,PhD,Business,1
42,70429.15,11757.17,36,5.2,9,12735.39,2,767,0.1808,0.1669,84,Master,Salaried,1
31,30203.86,18352.77,24,6.4,2,0.0,1,581,0.0,0.6076,92,Bachelor,Salaried,1
47,88756.0,20285.89,60,9.9,4,6588.05,1,606,0.0742,0.2286,92,Bachelor,Salaried,1
23,51091.99,6710.75,48,3.2,9,0.0,0,697,0.0,0.1313,100,High School,Business,1
37,61712.35,17665.32,12,26.0,5,7838.84,2,735,0.127,0.2862,84,Bachelor,Salaried,1
64,34988.78,14649.17,24,19.6,3,476.08,2,519,0.0136,0.4187,84,Master,Self-Employed,1
48,70905.7,3472.09,12,10.7,6,8670.37,1,631,0.1223,0.049,92,High School,Salaried,1
49,45017.68,18401.26,48,4.3,3,16133.18,0,682,0.3584,0.4087,100,Bachelor,Unemployed,1
41,69283.03,13212.35,36,2.5,5,3102.7,0,713,0.0448,0.1907,100,Master,Self-Employed,1
67,71662.66,1000.0,36,2.3,3,3827.8,0,728,0.0534,0.014,100,High School,Salaried,1
36,40752.09,9649.17,60,0.1,6,5650.74,2,644,0.1387,0.2368,84,PhD,Salaried,1
57,30282.36,12318.86,24,1.4,5,9593.41,0,551,0.3168,0.4068,100,High School,Salaried,1
40,88701.8,7153.4,24,6.3,9,2904.77,1,496,0.0327,0.0806,92,Master,Salaried,1
26,50769.42,21825.83,60,4.6,3,6098.94,1,635,0.1201,0.4299,92,Bachelor,Salaried,1
39,59946.67,22115.75,12,12.4,6,4652.55,3,627,0.0776,0.3689,76,High School,Business,1
25,65680.22,8940.08,36,0.3,8,5667.36,1,586,0.0863,0.1361,92,High School,Business,1
23,27418.6,8062.2,36,0.8,7,9652.06,0,721,0.352,0.294,100,Master,Salaried,1
21,65178.66,10950.12,24,7.8,6,10755.32,3,558,0.165,0.168,76,Master,Salaried,1
58,57180.78,10399.36,24,2.2,2,616.0,1,597,0.0108,0.1819,92,Bachelor,Salaried,1
35,40842.32,7259.98,60,0.6,7,9632.54,0,743,0.2358,0.1778,100,PhD,Salaried,1
54,29556.21,1000.0,48,28.2,8,23728.81,0,588,0.8028,0.0338,100,Master,Salaried,0
55,68329.48,26038.5,12,7.7,1,15721.13,2,676,0.2301,0.3811,84,High School,Self-Employed,1
69,79809.66,12003.34,48,2.6,9,4790.71,0,649,0.06,0.1504,100,Bachelor,Unemployed,1
45,58928.99,10573.52,48,8.7,4,8659.52,0,669,0.1469,0.1794,100,Bachelor,Salaried,1
44,23441.76,14601.35,24,5.7,8,7832.11,1,721,0.3341,0.6229,92,Bachelor,Salaried,1
